id,campaign_result,age,occupation,marriage,academic_background,debt_default,credit,house_loan,personal_loan,duration_time,contact_count,previous_campaign
7970,0,35,2,1,2,0,257280,1,0,146,2,2
7971,0,47,1,3,3,0,101520,1,0,85,2,2
7972,1,65,12,2,2,0,2496720,0,0,523,0,9
7973,0,43,2,2,2,0,-84600,1,0,125,0,9
7974,0,51,4,3,2,0,9360,1,0,723,0,9
7975,0,31,3,1,3,0,36960,1,1,262,2,3
7976,0,37,4,2,1,0,84960,1,0,51,0,9
7977,1,52,4,2,2,0,168600,0,1,753,0,9
7978,1,31,1,1,3,0,42600,1,0,609,0,9
7979,0,50,4,2,2,0,19200,1,0,334,0,9
7980,0,49,5,2,1,0,373440,1,0,410,0,9
7981,0,39,7,2,3,0,779640,0,0,567,0,9
7982,0,31,3,1,3,0,38280,1,0,302,2,2
7983,0,40,4,2,2,0,12000,1,0,218,0,9
7984,0,39,7,2,2,0,-48480,1,0,344,0,9
7985,0,27,2,1,2,0,221040,1,1,687,1,2
7986,0,51,7,3,2,0,62160,1,0,76,0,9
7987,0,56,4,3,1,1,-120,0,0,304,0,9
7988,0,34,4,2,2,0,29160,1,0,291,0,9
7989,0,44,8,1,2,0,473400,0,0,255,0,9
7990,0,28,8,2,2,0,78600,1,0,606,0,9
7991,0,51,1,3,2,0,46800,0,0,368,0,9
7992,0,54,3,2,9,0,2880,0,0,12,0,9
7993,0,34,4,1,2,0,104280,0,0,89,0,9
7994,0,60,12,1,2,0,8880,1,0,29,0,9
7995,0,33,1,1,2,0,82800,0,0,223,16,2
7996,0,32,4,2,2,0,0,0,0,350,0,9
7997,0,26,11,2,3,0,26280,0,0,104,0,9
7998,1,35,3,2,3,0,96240,1,0,686,0,9
7999,0,49,7,2,2,0,426480,0,0,39,0,9
8000,0,46,1,3,2,0,11880,0,0,18,0,9
8001,0,41,4,2,2,0,8640,1,0,130,3,2
8002,0,32,3,2,3,0,422040,1,0,57,0,9
8003,0,31,4,2,2,0,536520,1,0,296,0,9
8004,0,53,7,2,2,0,120,0,0,120,0,9
8005,0,59,12,2,1,0,-31920,1,1,266,0,9
8006,0,48,7,1,1,0,-16680,0,0,75,0,9
8007,0,27,4,1,1,0,0,0,1,240,0,9
8008,0,54,3,3,3,0,249480,0,1,217,0,9
8009,0,39,2,3,2,0,96840,1,1,69,6,2
8010,0,36,3,2,3,0,22800,1,0,217,0,9
8011,0,40,7,2,2,0,-25440,1,1,71,1,2
8012,0,45,3,2,3,0,266400,1,0,89,2,2
8013,0,38,4,1,1,0,-12000,1,0,189,0,9
8014,0,35,2,2,2,0,395640,1,0,193,0,9
8015,0,57,2,2,1,0,0,0,0,214,0,9
8016,0,21,6,1,9,0,16440,1,0,198,0,9
8017,0,55,9,2,9,0,79920,0,0,73,0,9
8018,0,32,8,2,1,0,37080,1,0,185,3,2
8019,1,51,4,2,1,0,24120,1,0,582,0,9
8020,1,30,4,2,2,0,0,1,1,1399,0,9
8021,1,65,1,2,2,0,114240,0,0,255,1,1
8022,0,57,3,2,3,0,188520,0,0,230,0,9
8023,0,28,8,1,2,0,36480,0,0,516,0,9
8024,0,31,7,1,2,0,41040,1,0,117,7,3
8025,0,50,8,2,2,0,417360,1,0,342,0,9
8026,0,54,3,1,3,0,395280,1,0,132,0,9
8027,0,34,2,2,2,0,-34440,1,1,199,0,9
8028,0,33,4,2,2,0,10920,1,0,283,0,9
8029,0,30,10,2,1,0,55440,0,1,274,0,9
8030,0,44,3,3,3,0,112200,0,0,70,0,9
8031,0,31,7,1,3,0,74400,0,0,214,1,2
8032,0,31,4,2,2,0,11040,1,0,23,0,9
8033,1,49,7,2,2,0,46560,0,0,1032,0,9
8034,0,44,5,2,2,0,38400,1,1,269,2,3
8035,0,35,4,1,2,0,1466760,1,1,177,0,9
8036,0,45,3,2,3,0,105120,0,0,178,0,9
8037,0,37,1,2,2,0,-51120,1,1,56,0,9
8038,1,28,4,1,2,0,38640,0,0,240,3,3
8039,0,57,12,3,1,0,83760,0,0,53,0,9
8040,0,52,12,1,2,0,37920,0,0,463,0,9
8041,0,58,2,3,2,0,0,1,0,273,0,9
8042,0,60,4,2,2,0,374640,0,0,51,0,9
8043,0,63,9,2,2,0,66720,0,0,122,0,9
8044,0,46,10,1,3,0,387840,0,0,94,0,9
8045,0,31,2,2,2,0,-14280,1,0,9,0,9
8046,0,28,3,1,3,0,220800,0,0,1472,10,3
8047,0,40,3,2,3,0,42120,1,0,338,3,2
8048,0,26,1,1,2,0,81720,1,0,336,3,2
8049,0,48,4,2,1,0,27720,1,0,752,0,9
8050,0,36,2,2,2,0,158280,1,0,264,0,9
8051,1,25,4,1,2,0,-29640,1,0,633,0,9
8052,0,34,3,3,3,0,63360,1,0,233,0,9
8053,0,38,7,2,2,0,60360,0,0,13,0,9
8054,0,39,2,1,3,0,73200,0,0,241,0,9
8055,0,44,4,1,1,0,-28080,1,1,71,1,2
8056,0,33,2,2,2,0,26160,1,1,162,4,2
8057,0,53,3,2,3,0,23160,0,0,521,0,9
8058,0,34,3,1,3,0,0,0,0,174,0,9
8059,0,31,3,1,2,0,130800,1,0,50,1,2
8060,0,38,3,2,3,0,14400,0,0,449,0,9
8061,0,37,4,2,2,0,22800,1,0,83,0,9
8062,0,41,3,2,3,0,401760,0,0,74,0,9
8063,1,20,6,1,2,0,25800,0,0,175,6,1
8064,0,58,12,2,1,0,33840,1,0,40,0,9
8065,1,24,6,1,2,0,150000,0,0,411,0,9
8066,0,49,4,2,1,0,134280,1,0,493,0,9
8067,0,53,4,1,2,0,173040,0,0,137,2,3
8068,0,36,7,1,1,0,21960,0,0,167,0,9
8069,1,31,8,1,1,0,19560,0,0,707,1,3
8070,1,31,2,1,2,0,6360,1,1,530,0,9
8071,0,34,3,2,3,0,1997880,1,0,155,0,9
8072,0,59,12,3,3,0,117480,1,0,281,0,9
8073,1,29,3,1,3,0,1855080,0,0,264,0,9
8074,0,56,3,2,2,0,24960,0,1,84,0,9
8075,0,32,4,2,2,0,153720,1,0,222,0,9
8076,0,43,2,2,3,0,0,0,0,78,0,9
8077,0,45,3,2,3,0,-22920,1,0,178,0,9
8078,0,60,12,2,2,0,624840,0,0,160,0,9
8079,0,38,3,1,3,0,4560,0,0,105,0,9
8080,0,31,3,1,3,0,34080,0,0,45,0,9
8081,0,32,7,3,2,0,138720,1,0,488,0,9
8082,0,35,4,2,1,0,265440,1,0,320,4,3
8083,0,41,4,2,2,0,1200,1,0,179,0,9
8084,0,48,3,2,2,0,275280,1,0,251,0,9
8085,0,48,4,2,2,0,1286880,0,0,238,0,9
8086,0,46,1,2,2,0,0,1,0,135,0,9
8087,0,39,11,1,3,0,275760,1,1,13,18,3
8088,0,56,10,3,2,0,117240,0,0,1200,0,9
8089,0,35,3,2,3,0,0,1,0,199,0,9
8090,0,58,3,2,3,0,886440,0,0,85,0,9
8091,0,39,3,2,3,0,216240,0,0,129,2,2
8092,0,47,3,1,3,0,0,1,0,50,0,9
8093,0,38,3,3,9,0,58560,1,0,238,0,9
8094,0,49,7,3,2,0,69480,1,0,158,0,9
8095,0,41,4,2,2,0,-8160,1,0,429,0,9
8096,0,50,7,3,2,0,76920,0,0,128,0,9
8097,1,26,3,1,3,0,26640,0,0,318,3,1
8098,0,28,4,2,1,0,50400,0,1,65,0,9
8099,0,36,3,1,3,0,102480,1,1,503,0,9
8100,0,43,3,2,3,0,1111320,1,0,273,2,2
8101,0,47,7,2,2,0,128760,0,0,518,0,9
8102,1,33,4,2,2,0,10680,1,0,278,0,9
8103,0,46,4,2,2,0,340320,1,0,13,7,3
8104,0,40,3,1,2,0,1245360,1,0,523,0,9
8105,1,31,5,1,3,1,-48600,1,1,703,0,9
8106,0,24,7,1,2,0,-17760,1,0,641,0,9
8107,0,42,3,2,3,0,1081080,0,0,135,0,9
8108,0,48,2,2,2,0,1697760,1,0,85,0,9
8109,0,42,10,2,9,0,8640,0,0,22,0,9
8110,0,26,4,1,2,0,48120,1,0,373,0,9
8111,0,36,4,1,1,0,88320,1,0,323,0,9
8112,0,43,8,3,2,0,84000,1,0,259,0,9
8113,0,36,1,3,2,0,-4440,1,0,151,0,9
8114,0,33,7,2,2,0,73200,0,1,116,0,9
8115,0,35,4,1,1,0,400680,1,0,304,0,9
8116,0,30,3,1,3,0,1651560,0,0,313,0,9
8117,0,42,1,3,2,0,217320,1,0,150,0,9
8118,0,44,3,2,3,0,519960,0,0,68,0,9
8119,0,34,3,1,3,0,1680,1,0,47,0,9
8120,0,35,1,2,2,0,77160,1,0,346,0,9
8121,0,40,3,2,3,0,185760,1,0,101,0,9
8122,0,35,2,2,3,0,0,1,1,112,6,3
8123,0,28,1,1,2,0,29280,1,0,31,0,9
8124,0,58,10,2,3,0,757920,0,0,91,0,9
8125,0,33,3,2,3,0,1167000,1,0,131,0,9
8126,0,33,2,2,2,0,833640,1,0,250,0,9
8127,1,71,12,2,2,0,205440,0,0,660,0,9
8128,0,28,11,1,2,0,15720,1,0,407,0,9
8129,0,26,3,1,3,0,71040,0,0,145,1,3
8130,0,57,7,2,1,0,347160,0,0,207,0,9
8131,0,24,4,2,2,0,0,0,0,94,0,9
8132,0,45,3,2,3,0,9240,1,0,59,0,9
8133,0,48,2,3,3,0,13560,0,1,38,0,9
8134,0,25,7,1,2,0,11160,0,0,130,0,9
8135,0,74,12,2,3,0,589440,0,0,129,0,9
8136,0,47,7,2,2,0,33360,1,0,51,1,3
8137,0,43,1,2,2,0,746400,1,0,200,0,9
8138,0,37,2,1,2,0,21720,0,0,140,0,9
8139,0,37,1,2,2,0,0,1,0,200,0,9
8140,0,41,2,3,3,0,313320,1,0,129,2,2
8141,0,36,8,2,3,0,866640,1,0,104,5,2
8142,0,50,4,2,9,0,184440,0,0,24,0,9
8143,0,35,1,3,2,0,114120,1,0,567,0,9
8144,0,59,12,2,1,0,17160,1,0,11,0,9
8145,0,49,4,2,2,0,20520,0,0,260,0,9
8146,0,43,2,3,2,0,36600,1,0,674,4,2
8147,0,41,10,3,1,0,1087080,0,0,113,0,9
8148,0,59,10,1,9,0,556680,0,0,24,0,9
8149,0,53,1,3,3,0,14640,0,0,98,0,9
8150,0,54,9,3,3,0,272640,1,0,88,1,2
8151,0,38,4,1,2,0,85320,1,0,254,1,3
8152,0,38,4,1,1,0,45360,1,0,169,0,9
8153,1,28,4,1,1,0,6480,1,0,533,1,3
8154,0,32,2,2,2,0,25440,1,0,98,0,9
8155,0,53,2,2,2,0,262920,0,0,99,0,9
8156,1,54,2,2,2,0,252240,1,0,547,2,2
8157,0,38,3,1,3,0,580920,0,0,580,0,9
8158,0,44,4,2,2,0,105480,1,0,383,0,9
8159,0,38,7,2,1,0,0,1,1,127,2,3
8160,0,32,7,2,2,0,381720,1,0,118,7,2
8161,0,36,2,1,3,0,84600,1,0,111,0,9
8162,0,40,4,2,2,0,374640,1,0,344,0,9
8163,0,34,8,2,3,0,21720,1,0,110,0,9
8164,0,36,2,2,2,0,59280,1,0,83,0,9
8165,0,30,2,2,3,0,50760,1,0,230,0,9
8166,0,28,4,2,2,0,15240,1,1,66,0,9
8167,0,32,3,2,3,0,81360,0,0,13,0,9
8168,0,36,4,2,1,0,41400,1,0,223,0,9
8169,0,55,4,2,9,0,736080,0,0,127,0,9
8170,1,36,11,1,3,0,148800,0,0,812,0,9
8171,1,40,7,3,1,0,56520,1,0,1156,2,2
8172,0,59,12,2,1,0,2520,0,0,127,0,9
8173,0,48,2,2,3,0,53160,1,0,235,0,9
8174,0,24,6,1,2,0,148080,0,0,280,3,1
8175,0,49,4,2,1,0,452040,1,0,493,0,9
8176,0,55,12,2,1,0,46320,0,1,136,0,9
8177,0,30,7,2,2,0,116760,1,0,156,0,9
8178,1,66,12,2,3,0,233760,0,0,106,2,2
8179,1,64,12,2,9,0,81480,0,0,167,0,9
8180,0,50,1,1,2,0,697920,1,0,119,0,9
8181,0,42,4,2,1,0,22440,1,0,43,0,9
8182,0,38,7,1,2,0,38640,1,0,61,0,9
8183,0,38,7,2,2,0,120,0,1,152,0,9
8184,0,37,2,2,2,1,83160,0,0,75,0,9
8185,0,44,3,2,3,0,26760,1,0,93,0,9
8186,0,46,4,2,2,0,62280,1,0,217,0,9
8187,0,31,2,1,2,0,181200,1,0,74,0,9
8188,0,43,3,2,3,0,-21960,0,0,65,0,9
8189,0,32,8,1,1,1,0,0,0,149,0,9
8190,0,57,4,2,2,0,77880,1,0,122,0,9
8191,0,24,6,1,2,0,98640,0,0,106,0,9
8192,0,29,1,2,2,0,31800,1,0,329,0,9
8193,0,47,2,2,2,0,40560,0,1,344,0,9
8194,0,47,4,3,1,0,231240,1,0,130,3,2
8195,0,36,3,2,3,0,172080,0,0,379,0,9
8196,0,54,2,3,2,0,9960,1,0,190,0,9
8197,0,34,4,2,1,0,360,1,0,26,0,9
8198,0,45,2,2,1,0,-18960,1,0,317,0,9
8199,0,33,2,2,2,0,69000,0,1,254,0,9
8200,0,44,1,3,3,0,119280,1,0,420,0,9
8201,1,46,3,2,3,0,41880,0,0,466,3,1
8202,0,34,4,2,2,0,-6360,1,0,196,1,2
8203,0,52,4,2,1,0,204600,0,0,334,0,9
8204,0,42,4,2,2,0,0,1,0,328,0,9
8205,0,22,7,2,2,0,1680,1,1,56,0,9
8206,0,40,3,1,3,0,-26640,1,0,221,0,9
8207,0,59,5,3,2,0,108120,1,0,73,0,9
8208,0,57,1,2,2,0,500160,1,1,47,0,9
8209,0,60,3,2,3,0,1320,0,0,802,0,9
8210,0,57,4,2,2,0,712200,1,1,258,0,9
8211,0,34,7,2,2,0,95760,1,0,304,0,9
8212,0,52,3,2,2,0,20760,0,0,48,0,9
8213,0,31,1,1,3,0,45960,0,1,305,0,9
8214,0,47,2,3,2,0,3840,0,1,137,0,9
8215,0,32,3,1,9,0,94440,0,0,92,0,9
8216,0,33,1,2,3,0,70200,1,0,131,0,9
8217,1,57,10,2,1,0,75000,0,1,867,0,9
8218,0,51,2,2,2,0,-58920,1,1,805,0,9
8219,0,50,7,2,2,0,3167280,0,0,206,0,9
8220,0,31,7,1,2,0,441240,1,0,325,0,9
8221,0,54,2,2,2,0,56760,0,1,112,0,9
8222,0,60,12,2,3,0,27000,0,0,54,0,9
8223,0,32,2,2,2,0,18000,0,1,231,0,9
8224,0,41,4,2,1,0,2040,0,0,117,0,9
8225,0,57,1,2,2,0,11040,0,1,49,0,9
8226,0,49,7,2,2,0,-3960,1,0,774,0,9
8227,0,60,3,2,2,0,5880,0,1,76,0,9
8228,0,23,2,1,3,0,180240,0,0,96,0,9
8229,0,34,7,1,3,0,44520,0,0,77,0,9
8230,1,59,1,2,2,0,0,1,0,982,0,9
8231,0,35,4,2,2,0,248880,0,0,183,0,9
8232,0,39,2,2,2,0,45720,1,0,758,2,2
8233,0,26,7,1,2,0,-8880,1,0,147,0,9
8234,0,48,7,1,2,0,26400,0,0,1005,0,9
8235,0,50,8,2,1,0,25200,0,0,247,0,9
8236,0,44,4,2,1,0,8040,1,0,220,0,9
8237,1,42,3,2,3,0,44640,1,0,153,2,1
8238,0,54,3,2,9,0,105120,1,0,66,3,2
8239,0,53,2,2,2,0,166680,0,0,34,0,9
8240,0,37,8,2,2,0,42720,0,0,33,1,2
8241,0,44,3,2,3,0,1662360,1,0,1329,0,9
8242,0,41,4,2,1,0,246360,0,0,81,0,9
8243,0,43,4,2,1,0,30000,1,0,144,16,2
8244,0,42,3,1,3,0,63000,0,0,127,0,9
8245,0,41,2,2,2,0,42120,1,0,175,0,9
8246,0,47,2,2,9,0,-71760,1,0,239,0,9
8247,0,76,12,2,2,0,276240,0,0,345,0,9
8248,0,26,2,1,2,0,18240,0,1,90,0,9
8249,0,34,8,3,2,0,42480,1,0,308,0,9
8250,0,43,4,2,9,0,2880,1,0,23,0,9
8251,0,33,4,1,2,0,-1680,1,0,223,0,9
8252,0,54,3,2,3,0,43680,1,0,301,0,9
8253,0,34,2,2,2,0,120,1,0,108,0,9
8254,0,19,6,1,1,0,12360,0,0,177,4,2
8255,0,37,2,2,2,0,53760,0,0,86,0,9
8256,0,39,2,2,2,0,55440,0,0,157,0,9
8257,0,40,2,1,2,0,43200,1,0,73,0,9
8258,0,47,3,3,3,0,-57360,1,0,27,0,9
8259,0,31,3,1,3,0,349800,0,0,211,0,9
8260,0,27,1,1,3,0,8760,0,0,242,0,9
8261,0,30,7,1,2,0,218880,1,0,153,0,9
8262,0,46,4,2,1,0,254160,0,0,64,0,9
8263,0,27,4,2,2,0,45480,1,1,252,0,9
8264,0,47,1,1,2,0,1800,0,0,71,4,2
8265,0,37,8,1,1,0,148920,0,0,60,0,9
8266,0,43,4,2,9,0,404760,1,0,156,0,9
8267,0,55,4,2,2,0,549240,0,0,24,0,9
8268,0,36,7,1,2,0,24360,1,0,193,0,9
8269,0,30,2,1,3,0,21240,0,0,109,0,9
8270,0,42,3,3,2,0,34080,0,0,1173,0,9
8271,1,47,1,2,2,0,0,0,0,213,1,3
8272,0,39,4,2,1,0,105840,1,0,25,0,9
8273,0,37,2,2,2,0,70560,1,0,65,0,9
8274,0,34,3,2,3,0,213360,0,0,99,3,1
8275,0,48,2,2,2,0,511800,1,0,327,2,2
8276,0,29,4,2,2,0,50880,1,1,241,0,9
8277,0,35,1,2,2,0,17640,1,1,41,7,2
8278,0,55,4,2,1,0,48000,0,0,137,0,9
8279,0,44,7,2,2,0,66720,0,0,134,0,9
8280,0,30,3,1,3,0,107280,0,0,312,0,9
8281,0,42,7,2,2,0,388320,0,0,521,0,9
8282,0,36,4,1,1,0,542280,1,0,117,0,9
8283,0,60,2,2,2,0,102120,0,1,112,0,9
8284,0,53,3,3,3,0,766560,1,0,203,0,9
8285,0,50,7,2,2,0,81960,1,1,129,0,9
8286,0,58,2,2,3,0,105960,0,0,373,0,9
8287,1,34,2,2,2,0,35280,1,0,265,3,1
8288,0,34,3,3,3,0,16800,0,0,80,0,9
8289,1,33,11,2,2,0,49080,0,0,165,4,1
8290,0,44,4,2,2,0,69000,1,0,477,0,9
8291,1,34,11,1,3,0,655440,0,0,430,0,9
8292,0,53,5,2,9,0,42240,0,0,199,0,9
8293,0,51,4,2,2,0,17400,0,1,313,0,9
8294,0,31,3,3,3,0,-720,0,1,119,0,9
8295,0,35,4,2,1,0,42720,1,1,474,0,9
8296,0,32,4,2,2,0,38400,1,0,198,0,9
8297,0,33,4,2,1,0,43080,1,1,158,0,9
8298,0,35,2,2,3,0,1920,1,0,43,0,9
8299,0,51,3,3,3,0,118320,0,0,143,0,9
8300,0,33,3,1,3,0,41880,0,0,182,0,9
8301,0,30,1,2,2,0,104760,1,0,119,3,1
8302,0,30,4,2,2,0,47160,1,0,1034,0,9
8303,0,35,3,1,3,0,30000,0,0,92,0,9
8304,0,38,1,2,2,0,236760,0,0,155,0,9
8305,0,36,3,1,3,0,2400,1,0,766,3,3
8306,0,53,8,2,1,0,5880,0,0,254,0,9
8307,0,38,2,2,3,0,120,1,0,250,0,9
8308,0,37,2,2,3,0,187320,0,0,88,0,9
8309,0,58,3,2,3,0,0,0,0,67,0,9
8310,0,50,4,2,1,0,10080,1,0,179,0,9
8311,0,34,3,2,3,0,-26160,1,0,126,0,9
8312,0,30,3,1,3,0,188640,0,0,200,0,9
8313,0,39,2,2,2,0,-88200,1,0,144,2,2
8314,1,73,12,2,1,0,60960,0,0,176,0,9
8315,0,36,3,1,3,0,225120,0,0,150,0,9
8316,0,22,4,1,2,0,-840,1,0,84,1,3
8317,0,45,2,2,2,0,91200,0,0,95,0,9
8318,0,48,4,2,2,0,90000,1,0,246,0,9
8319,0,43,5,2,2,0,56280,0,1,89,0,9
8320,0,42,2,2,3,0,0,0,0,942,0,9
8321,0,51,7,2,1,0,35280,0,0,112,0,9
8322,0,32,3,2,3,0,47520,1,0,319,0,9
8323,0,30,2,1,2,0,62160,1,0,21,0,9
8324,0,42,2,2,2,1,-23640,1,0,66,0,9
8325,0,51,2,1,2,0,138360,1,0,76,0,9
8326,1,28,4,1,2,0,62880,1,0,554,0,9
8327,0,29,7,2,2,0,1560,0,0,90,0,9
8328,1,45,4,2,1,0,12120,1,0,460,0,9
8329,0,41,4,2,2,0,226200,1,0,158,0,9
8330,0,68,9,2,9,0,491040,0,0,329,0,9
8331,0,29,3,1,3,0,14280,1,0,136,0,9
8332,0,27,2,1,2,0,960,1,0,777,0,9
8333,0,49,7,2,1,0,688440,1,0,417,0,9
8334,0,35,2,2,2,0,105960,1,0,333,1,2
8335,0,60,8,2,1,0,3120,1,0,196,0,9
8336,0,49,3,2,9,0,45960,1,0,290,0,9
8337,0,28,7,1,3,0,52920,0,0,106,0,9
8338,0,32,3,2,3,0,143520,1,0,508,0,9
8339,0,37,4,2,1,0,215520,1,1,232,0,9
8340,0,30,4,2,2,0,38640,1,0,190,1,3
8341,1,30,3,2,3,0,113280,0,0,251,0,9
8342,0,31,4,1,2,0,44280,1,1,30,0,9
8343,0,32,4,3,2,0,12840,1,1,120,0,9
8344,0,35,4,1,1,0,30960,1,0,144,0,9
8345,0,37,4,2,1,0,45600,1,1,548,0,9
8346,0,48,4,2,1,0,0,0,1,479,0,9
8347,1,25,5,1,3,0,41640,0,0,267,0,9
8348,0,25,4,2,2,0,123000,1,0,478,0,9
8349,0,33,3,2,3,0,600,1,0,12,0,9
8350,1,46,5,2,3,0,230400,0,0,604,0,9
8351,0,30,11,2,2,0,26400,1,1,187,0,9
8352,0,26,1,1,2,0,69720,1,1,444,0,9
8353,1,26,2,2,2,0,109800,0,0,384,0,9
8354,0,56,1,1,2,0,-32760,0,0,119,0,9
8355,0,41,10,2,1,0,21000,0,0,252,0,9
8356,1,52,3,2,3,0,69960,0,0,209,2,2
8357,0,48,3,2,3,0,461040,0,0,168,2,1
8358,0,57,7,2,2,0,80160,1,1,12,0,9
8359,0,44,1,3,2,0,19320,1,0,89,0,9
8360,0,40,4,1,2,0,38640,1,0,201,0,9
8361,1,51,3,2,3,0,41520,0,0,237,6,1
8362,0,33,3,1,3,0,64920,1,1,572,0,9
8363,0,37,11,2,3,0,15480,0,0,128,0,9
8364,0,49,7,3,2,0,390000,0,0,32,0,9
8365,0,31,2,1,3,0,40320,0,0,661,0,9
8366,0,31,2,2,2,0,2040,1,1,120,0,9
8367,0,44,2,3,3,0,29400,1,0,347,0,9
8368,0,25,2,1,2,0,136200,1,0,396,0,9
8369,0,54,10,2,1,0,92880,0,0,290,0,9
8370,0,29,6,1,3,0,201480,0,0,485,0,9
8371,0,56,12,2,2,0,33240,0,0,143,0,9
8372,0,47,4,2,1,0,17520,1,1,53,0,9
8373,0,30,1,1,2,0,146760,1,0,112,0,9
8374,0,29,7,1,2,0,22080,0,0,46,0,9
8375,0,32,8,1,3,0,236880,0,0,775,0,9
8376,0,39,3,2,3,0,191760,1,1,87,0,9
8377,0,52,5,2,1,0,-12480,0,1,124,0,9
8378,0,31,4,1,2,0,60120,1,0,132,0,9
8379,1,46,8,1,3,0,5280,0,0,225,0,9
8380,0,55,7,2,2,0,511560,0,0,93,0,9
8381,0,26,7,1,2,0,25440,1,0,144,1,3
8382,0,32,4,2,2,0,387360,1,0,198,0,9
8383,0,34,3,2,3,0,35640,1,0,63,0,9
8384,0,44,3,1,3,0,85080,1,0,54,0,9
8385,0,57,10,3,9,0,1395840,0,0,71,0,9
8386,0,25,7,1,2,0,44160,0,0,168,0,9
8387,0,53,12,2,2,0,40800,1,0,138,0,9
8388,0,39,5,2,1,0,404760,1,0,419,0,9
8389,0,38,8,2,3,0,1185720,0,0,497,0,9
8390,0,31,2,1,3,0,139920,1,0,119,1,2
8391,0,44,5,2,2,0,526680,1,0,149,0,9
8392,0,57,8,2,2,0,201720,0,0,226,0,9
8393,0,35,3,2,3,0,132960,1,0,52,0,9
8394,0,48,4,2,2,0,110040,1,0,103,0,9
8395,0,45,2,2,2,0,214320,1,1,78,0,9
8396,1,63,3,2,3,0,373800,0,0,432,0,9
8397,0,42,5,2,1,0,38280,1,0,17,0,9
8398,0,42,3,2,1,0,56400,1,0,221,0,9
8399,0,41,3,2,3,0,-11760,1,1,244,0,9
8400,1,32,11,1,3,0,0,1,0,767,0,9
8401,0,49,12,3,2,0,26880,0,1,79,0,9
8402,0,27,7,1,2,0,373200,1,0,356,0,9
8403,0,27,2,1,2,0,101040,0,0,273,1,3
8404,0,30,7,1,2,0,69720,1,0,267,1,3
8405,0,40,4,2,1,0,11760,1,0,240,5,2
8406,0,25,8,2,2,0,18840,1,0,33,0,9
8407,0,53,5,2,1,0,6600,0,0,217,0,9
8408,0,37,4,2,1,0,0,1,0,143,0,9
8409,0,40,7,2,2,0,-75120,1,0,147,0,9
8410,0,30,8,1,1,0,1831320,0,0,43,0,9
8411,0,30,4,3,1,0,61320,1,0,157,0,9
8412,0,30,3,3,2,0,-32880,1,1,166,0,9
8413,0,34,2,1,3,0,73440,0,0,81,1,2
8414,0,32,2,1,2,0,0,1,1,916,0,9
8415,0,48,2,2,2,0,55920,0,0,99,0,9
8416,0,53,11,2,3,0,54120,1,0,125,2,2
8417,0,52,4,2,1,0,136920,1,0,22,0,9
8418,0,51,3,3,3,0,8520,1,0,178,0,9
8419,0,44,2,3,9,0,218760,0,0,43,0,9
8420,0,55,1,1,2,0,77400,0,0,123,0,9
8421,1,37,2,1,3,0,0,1,0,366,0,9
8422,0,51,12,2,2,0,0,0,0,131,0,9
8423,0,31,4,1,2,0,2280,1,0,178,0,9
8424,0,57,12,2,2,0,12840,0,0,85,0,9
8425,0,58,2,2,9,0,194040,1,0,109,2,2
8426,0,31,3,1,3,0,250200,1,0,147,0,9
8427,0,37,4,1,2,0,13320,1,0,217,0,9
8428,1,31,2,1,2,0,101520,0,0,405,2,2
8429,1,26,8,1,2,0,75840,0,0,312,1,1
8430,0,41,11,2,2,0,337440,1,0,447,0,9
8431,0,40,1,1,2,0,607320,0,1,63,0,9
8432,0,39,4,1,2,0,62280,1,1,180,15,2
8433,1,27,7,1,2,0,218400,1,0,1027,0,9
8434,0,74,12,2,3,0,209040,0,0,1092,0,9
8435,0,31,4,2,2,0,439080,0,0,180,0,9
8436,1,29,3,1,3,0,68640,1,0,319,0,9
8437,0,38,7,2,2,0,15960,1,0,267,0,9
8438,0,38,4,2,2,0,47400,1,0,83,2,2
8439,0,59,1,2,2,0,60720,1,0,281,0,9
8440,0,53,8,1,2,0,480,0,0,259,0,9
8441,0,27,1,1,2,0,54000,1,0,107,0,9
8442,0,47,3,1,2,0,-29520,1,0,145,2,2
8443,0,21,8,2,2,0,247440,1,0,103,0,9
8444,1,22,1,1,2,0,13680,0,0,517,0,9
8445,0,34,1,2,2,0,-5400,1,0,88,0,9
8446,0,51,1,2,2,0,23280,0,1,71,0,9
8447,0,56,3,2,3,0,195720,1,0,376,0,9
8448,0,41,3,2,2,0,234720,0,0,114,11,3
8449,1,53,4,2,9,0,301080,0,0,231,0,9
8450,1,52,3,2,3,0,69120,0,0,762,0,9
8451,0,31,3,1,3,0,11520,0,0,63,0,9
8452,0,46,3,2,3,0,360,0,0,92,0,9
8453,1,53,3,3,2,0,120480,0,1,119,0,9
8454,0,33,11,1,3,0,258600,0,0,295,0,9
8455,0,53,3,2,3,0,127320,0,0,139,0,9
8456,0,27,3,1,2,0,193080,1,0,360,0,9
8457,0,52,12,2,2,0,126240,1,0,35,0,9
8458,0,37,1,2,2,1,0,0,0,89,0,9
8459,0,32,2,2,2,0,79080,0,1,446,0,9
8460,0,40,2,2,2,0,40200,1,0,140,0,9
8461,1,31,1,1,2,0,474000,1,0,529,0,9
8462,0,57,12,2,1,0,-1440,0,1,80,0,9
8463,0,29,5,1,1,0,11640,1,0,200,0,9
8464,0,48,3,2,1,0,51240,0,0,62,0,9
8465,0,53,3,3,3,0,3156720,1,0,67,0,9
